model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,2048,0.27553619089125153,33.57899594306946,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,2048,0.22860121768288258,72.14261269569397,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,2048,0.32535182074254215,15.20902419090271,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,2048,0.30001471419792375,33.90265417098999,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,2048,0.2312697599083584,72.07977819442749,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,2048,0.22586118396228336,59.901437520980835,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,2048,0.1553666440217667,131.11620116233826,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,2048,0.16212896272038083,265.18669867515564,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,2048,0.225748738116502,59.4294638633728,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,2048,0.15645524648415374,130.31686520576477,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,2048,0.1527891497388789,265.799197435379,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,2048,0.2402340285093736,59.94041323661804,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,2048,0.20182901671537248,131.91754126548767,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,2048,0.2031677918793849,264.7769844532013,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,2048,0.25358345554378486,59.693002223968506,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,2048,0.2058558609738207,131.1787645816803,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,2048,0.18900143286884297,264.9817068576813,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,2048,0.32535182074254215,15.114734172821045,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,2048,1.0082999290059593,339.94416213035583,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,2048,0.930867386368906,997.7132079601288,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,2048,0.9295663143851433,339.62795066833496,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,2048,1.0153142718738537,997.5350942611694,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,2048,0.09086119661822185,8.09728479385376,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,2048,0.08904255342359342,8.105933666229248,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,2048,0.22399119586683336,6.423860788345337,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,2048,0.6355390488643279,0.006636619567871094,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,2048,0.22844753521345607,0.009765148162841797,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,2048,0.39788734304771195,0.021829605102539062,96w@4080
